# index, _pos
63648,"array([ -233.93851676, -7048.04648946])"
63649,"array([-5070.57719993,  4591.24197009])"
63650,"array([-4021.65233271, -2247.87283876])"
63651,"array([ 1615.23425153, -4324.43427251])"
63652,"array([  791.71706653, -6188.53976048])"
63653,"array([8986.65040395, 1658.27885785])"
63654,"array([-5496.39839076, -1940.68523849])"
63655,"array([ 1159.75883454, -5886.68670967])"
63656,"array([ 6965.39394107, -2391.42927818])"
63657,"array([   42.84767851, -8702.5304466 ])"
63658,"array([-5050.35386937,  8885.16637132])"
63659,"array([2245.75984361, 7152.10502478])"
63660,"array([-7331.95935465, -1302.84516863])"
63661,"array([5028.57536959, 5820.26066251])"
63662,"array([-7078.79433046, -7893.55322529])"
63663,"array([4958.43986562, 7739.32407544])"
63664,"array([ 3505.19327569, -3140.9634763 ])"
63665,"array([ 1491.99156537, 10242.03598813])"
63666,"array([ 2030.27629702, -6767.10428101])"
63667,"array([-7250.76944013,  7403.23908269])"
63668,"array([-2544.59828466,  4602.19967605])"
63669,"array([-2220.36512229, -4164.05053249])"
63670,"array([ 3090.73124951, -4611.57042679])"
63671,"array([ 4765.43745378, -3664.87918222])"
63672,"array([  1344.68183562, -10877.10202129])"
63673,"array([-3882.13646487,  6362.98418127])"
63674,"array([-1238.68849555,  3207.72298597])"
63675,"array([-8219.11919358, -2645.44113339])"
63676,"array([-1658.27351755, -4406.12305635])"
63677,"array([6058.4466828 , 2759.85292691])"
63678,"array([-8532.78036578, -1238.09751435])"
63679,"array([-3997.05876992, -4934.81142256])"
63680,"array([-8678.71868596,  1510.48136335])"
63681,"array([-5328.72567875,  5805.19435681])"
63682,"array([9968.5353659 , 2843.41515275])"
63683,"array([-5690.45198394, -6972.40483562])"
63684,"array([-8973.65449219,  1172.23069139])"
63685,"array([-2840.58633598,  5396.45804867])"
63686,"array([7954.52368011, 1514.48196632])"
63687,"array([-2598.72734386,  3264.42854081])"
63688,"array([3306.59769558, 1909.60006803])"
63689,"array([-2660.31623638, 10708.77117962])"
63690,"array([ 8051.84814345, -3168.05945211])"
63691,"array([2544.0338592 , 3921.03170581])"
63692,"array([ 1331.77096795, -4543.802473  ])"
63693,"array([-8659.56524413,  4225.79043903])"
63694,"array([ 7943.38042668, -3807.65239726])"
63695,"array([-6649.35533666, -4625.12920638])"
63696,"array([ 1683.93436382, -5574.62030048])"
63697,"array([ 711.25289609, -215.26050436])"
63698,"array([9276.959068  , -587.62837266])"
63699,"array([-312.43280035, -208.80833182])"
63700,"array([-1183.72192939,  -384.58127206])"
63701,"array([-2793.65480478,  7329.98429255])"
63702,"array([7789.55332756, 5116.05755776])"
63703,"array([  764.64895101, -1097.81501387])"
63704,"array([-8630.76758566,  1986.32760202])"
63705,"array([9891.12526583, 2168.23295819])"
63706,"array([631.68057276, 188.80902999])"
63707,"array([-614.01791947,   88.74048053])"
63708,"array([ 6417.70412387, -3875.37889477])"
63709,"array([7198.21307131, 2150.90749608])"
63710,"array([-8778.67539136, -4074.39487086])"
63711,"array([5457.69749328, 2152.298715  ])"
63712,"array([1276.36821651,  -71.40372053])"
63713,"array([ 276.54811535, 5407.75270523])"
63714,"array([-6458.52100015, -3986.48372155])"
63715,"array([-3675.15995381, -4618.3250205 ])"
63716,"array([3068.39229887, 9228.15808969])"
63717,"array([-4789.80345039,  2874.10803906])"
63718,"array([-4111.72787748, -1289.7717717 ])"
63719,"array([-2355.78651735,  8877.50427198])"
63720,"array([5688.02980241, 8080.56283202])"
63721,"array([ 7.36588704e+02, -2.20361290e-01])"
63722,"array([ -1254.23882269, -10034.8374938 ])"
63723,"array([ 1873.53315746, -4185.9972803 ])"
63724,"array([7997.85381252, 1274.78088634])"
63725,"array([-6161.61746987,  -243.15896081])"
63726,"array([ 837.32878673, -607.11476074])"
63727,"array([  76.08154738, 1044.09490874])"
63728,"array([   73.22870979, -1138.35180188])"
63729,"array([ 8335.36183192, -6674.52209168])"
63730,"array([979.06394453, -75.94792692])"
63731,"array([4093.30687598, 3120.80222193])"
63732,"array([ 7126.43315322, -6805.24511543])"
63733,"array([-9634.25360816,   200.20850969])"
63734,"array([-2673.95378424,  5983.58065915])"
63735,"array([ 3601.69679075, -6934.12360792])"
63736,"array([1042.36785303,  -72.66105388])"
63737,"array([-5525.52636576, -3153.52664345])"
63738,"array([-3710.27723894, -1686.49980165])"
63739,"array([1522.40229761, 6988.92494051])"
63740,"array([ 9466.87265384, -6107.40079709])"
63741,"array([-6382.11986614,  1179.52071384])"
63742,"array([ 6591.45502849, -7661.61708313])"
63743,"array([-7396.98106798,   -63.58787587])"
63744,"array([-513.66550573, 6100.75495613])"
63745,"array([ 6386.44836031, -7510.31270918])"
63746,"array([6928.08473787, 5727.16272168])"
63747,"array([-2385.14548548, -4851.66979565])"
63748,"array([ 3620.81222305, 10452.74417446])"
63749,"array([-6520.48439386, -6351.95398528])"
63750,"array([1175.4685466 , 8396.43112031])"
63751,"array([ 626.4228716 , 8278.90349978])"
63752,"array([9545.13591364, -397.49264223])"
63753,"array([-1286.23874443,  9278.66627178])"
63754,"array([3928.95228149, 7139.41730413])"
63755,"array([-7825.77948122,  1717.56895421])"
63756,"array([-3093.46839521, -7308.60958152])"
63757,"array([1936.31314518, 4134.50282063])"
63758,"array([-3755.8292038 ,  4229.50878765])"
63759,"array([-1340.67890523, -8590.37953882])"
63760,"array([-577.29244715, 2941.51913288])"
63761,"array([ 2619.1306992 , -6506.19595834])"
63762,"array([-2136.3814791 , -3222.14868958])"
63763,"array([-9622.89609879, -3621.33749935])"
63764,"array([-1766.04954151,  5826.92188723])"
63765,"array([1639.12485029, 7863.00712916])"
63766,"array([3855.63403671,  -36.44185196])"
63767,"array([-2193.75534526, -5612.361471  ])"
63768,"array([-10129.01094261,  -1206.41540502])"
63769,"array([ 4906.91336094, -6755.8970351 ])"
63770,"array([7548.14448494, 6259.26834609])"
63771,"array([-6159.66408089,  -578.50611312])"
63772,"array([-7297.22989687, -6489.81235305])"
63773,"array([-4245.34628119,  2747.40791127])"
63774,"array([-3277.2275991 , 10100.01533516])"
63775,"array([ 5642.28223793, -5262.22506012])"
63776,"array([ 7615.49687848, -3791.52364395])"
63777,"array([3796.75762794, 2242.60001461])"
63778,"array([-4405.00609371,  4013.21091468])"
63779,"array([-4874.28344622,  9059.29275674])"
63780,"array([-5192.20044709, -6541.698465  ])"
63781,"array([ -107.00888626, -6795.47466856])"
63782,"array([ -1648.56371858, -10278.54312885])"
63783,"array([2862.82023958, 3316.48103282])"
63784,"array([-7836.84065261,   644.51506492])"
63785,"array([ 5385.06604452, -8891.68920934])"
63786,"array([701.93883144,  56.20150567])"
63787,"array([ 4438.43767625, -3016.27418206])"
63788,"array([ 982.47893878, -430.08192643])"
63789,"array([-1259.38117241, -8558.48407987])"
63790,"array([-5163.03056808, -4330.04914096])"
63791,"array([1824.49913842, -157.04117015])"
63792,"array([  30.83737397, 6059.51326698])"
63793,"array([1219.07000289,  559.4272553 ])"
63794,"array([-1500.8395714 ,  7325.93306552])"
63795,"array([ 4937.44403631, -9274.80800158])"
63796,"array([3684.43898377, 2155.49678107])"
63797,"array([-2091.10385408,  5589.09844281])"
63798,"array([5408.4642119 , 2210.51744135])"
63799,"array([-313.07368853, 8695.41895814])"
63800,"array([-2953.61785993,  8100.45368994])"
63801,"array([6038.32271723, 8637.31912299])"
63802,"array([ 4485.69231029, -1944.75387967])"
63803,"array([-4446.43223529,  1027.6810108 ])"
63804,"array([9330.64393185, 3003.25055123])"
63805,"array([647.96472592, 427.2679819 ])"
63806,"array([ -645.02838995, -9679.7687048 ])"
63807,"array([ 9225.28018311, -2070.02095823])"
63808,"array([8997.22105624, 1740.81885974])"
63809,"array([-2362.25299656, -8451.09656044])"
63810,"array([ 2819.44309909, -4951.35328905])"
63811,"array([-4077.36841142,  -953.9779519 ])"
63812,"array([-4525.83083108,  1761.99506856])"
63813,"array([-2515.79102696,  6983.63669408])"
63814,"array([-7316.88356927,   859.72693552])"
63815,"array([1382.24958936,  -57.46246723])"
63816,"array([-4700.22141923, -6904.89464095])"
63817,"array([ 979.16255331, -697.40885987])"
63818,"array([ 7009.5177577 , -8583.43936578])"
63819,"array([-7699.34166743, -3786.96073356])"
63820,"array([2576.5035966 , 8835.66179948])"
63821,"array([-1579.93512339, -5673.92092679])"
63822,"array([-6317.91306804,  4417.32726131])"
63823,"array([-4070.66069767, -3412.11918173])"
63824,"array([-3550.20210562,  2531.4310167 ])"
63825,"array([-2952.78729196, -7880.98092008])"
63826,"array([   65.91069032, -7816.93994158])"
63827,"array([-4397.99950247,  3028.52049963])"
63828,"array([-2958.94777163,   737.44963459])"
63829,"array([ 6161.25272679, -5990.9552157 ])"
63830,"array([ 4023.21810687, -5043.87542698])"
63831,"array([2758.78851947, 1787.73631924])"
63832,"array([2719.635034  , 3336.44032629])"
63833,"array([ 7226.98213824, -6553.50388198])"
63834,"array([6862.41026249, 7067.02364164])"
63835,"array([ 7427.35066732, -4441.31506738])"
63836,"array([-6244.6197291 ,  6709.62423658])"
63837,"array([  939.21226139, -5126.94974316])"
63838,"array([  79.3643725 , 9738.08766567])"
63839,"array([ 302.05136608, 7168.84742732])"
63840,"array([ 9670.96227056, -3460.5862022 ])"
63841,"array([-1245.57551606, -2207.21751837])"
63842,"array([-7346.90337389,  7039.07009471])"
63843,"array([-6167.78181128, -8200.48155482])"
63844,"array([9713.82626474, 3059.7654878 ])"
63845,"array([-5721.02955148,  -214.18991169])"
63846,"array([2244.35212344, 8293.3652025 ])"
63847,"array([7327.40718377,  750.68032128])"
63848,"array([-3517.47065168, -7775.72922947])"
63849,"array([-2978.12455045, -4750.17131364])"
63850,"array([ 384.74534595, -368.44645243])"
63851,"array([6522.49684105, 2156.55165761])"
63852,"array([-1811.35525026,  9309.40799366])"
63853,"array([-5651.91511042,  6438.26833701])"
63854,"array([1089.50901073,  281.89649013])"
63855,"array([-3893.33826921,  4511.00546153])"
63856,"array([8328.36700392,  564.05014403])"
63857,"array([-4664.49955843, -7441.21892497])"
63858,"array([-2480.40549183,  1279.68210904])"
63859,"array([-6995.83411489,  6923.66433328])"
63860,"array([ -57.82156411, 1594.98285636])"
63861,"array([8264.41897407, 6129.44317637])"
63862,"array([4864.20608522, 6592.94687063])"
63863,"array([ 5942.61434769, -8101.87717283])"
63864,"array([ 9727.55575343, -2323.49627683])"
63865,"array([ 2597.76249502, -4875.52288832])"
63866,"array([-5150.66985863,   951.2841462 ])"
63867,"array([ 3712.38648025, -7095.8393396 ])"
63868,"array([ 3362.85422912, -8191.60628697])"
63869,"array([-2919.28754355,  3340.20497543])"
63870,"array([-5585.45312427, -9305.67594697])"
63871,"array([-2064.87250342, -8996.68430675])"
63872,"array([-4412.83793345,  8046.92696785])"
63873,"array([-3619.41335678,  3903.77823704])"
63874,"array([-1726.96683724, -7025.92712351])"
63875,"array([-103.39126675, -353.01634961])"
63876,"array([-1158.19159475,  6715.87998153])"
63877,"array([ 8264.17895067, -4833.89974283])"
63878,"array([-2242.05957074, -2106.93863147])"
63879,"array([-4078.07513002,  4467.46217857])"
63880,"array([ 177.02740277, 4995.92405511])"
63881,"array([-6638.00693163,  3236.79325534])"
63882,"array([ 254.66766925, 4809.96301967])"
63883,"array([ 842.74878706, -559.84653125])"
63884,"array([-1922.97516214, -6792.58300404])"
63885,"array([ 121.44860412, 8209.62780597])"
63886,"array([-4028.38560099,   633.77319356])"
63887,"array([4643.03473223, 8923.76240571])"
63888,"array([-5223.1838613 , -6393.91526069])"
63889,"array([ 1031.44182569, -1040.28446763])"
63890,"array([4061.73261122,  825.41465585])"
63891,"array([-4636.81293128,  3350.83175732])"
63892,"array([4094.94681007, 6251.96839889])"
63893,"array([ 3261.05156252, 10365.38179584])"
63894,"array([ 4435.8829492 , -7765.70235695])"
63895,"array([-2276.78789952, -4283.28502264])"
63896,"array([6630.13020969, 4809.05187196])"
63897,"array([2585.20033465, 6926.73001154])"
63898,"array([-3585.4976172 ,  -931.28606239])"
63899,"array([2101.73429797, 4614.17022319])"
63900,"array([1837.13411263, 5587.63778133])"
63901,"array([839.7561855, 129.0543276])"
63902,"array([ 4412.20943234, -6230.78302554])"
63903,"array([2651.96856298, 9424.27486003])"
63904,"array([1227.58388945,  197.67395843])"
63905,"array([1430.20485703,  271.07902102])"
63906,"array([-3994.25065592, -8864.53520126])"
63907,"array([487.48189206, 152.84888469])"
63908,"array([9689.76803089, 5094.15555998])"
63909,"array([566.85917727, 725.31262238])"
63910,"array([ 3404.88818906, -5053.36271902])"
63911,"array([ 3925.33870126, -5486.17861958])"
63912,"array([-393.16266311,  -52.16096413])"
63913,"array([-5535.24273131,  5081.1132674 ])"
63914,"array([-4977.34303561,  2854.01683886])"
63915,"array([1373.96361302, 3714.25523215])"
63916,"array([3956.33738641,  943.69689366])"
63917,"array([-2380.9112593 , -7982.74837062])"
63918,"array([1539.45685401, 9570.72213633])"
63919,"array([-6451.69718409,  1142.09988539])"
63920,"array([-2166.87144732,  4444.38749887])"
63921,"array([-4773.39098498,  3719.80225523])"
63922,"array([ 8672.38591623, -6234.39857176])"
63923,"array([-5633.20075947, -3649.62177832])"
63924,"array([-3458.30656649, -4277.47029336])"
63925,"array([-7924.17487469, -2687.84347515])"
63926,"array([-5328.91772092, -3166.06166193])"
63927,"array([-4929.23244005, -1584.07074274])"
63928,"array([-3764.67879129,  8677.39900473])"
63929,"array([ 735.1733306 , 6353.21455619])"
63930,"array([5492.86852355, -777.3935864 ])"
63931,"array([ 6487.40784301, -2892.20366248])"
63932,"array([-2501.51469059, -2861.62006467])"
63933,"array([8155.74301879, -917.60522503])"
63934,"array([-9046.08332526, -5409.17132084])"
63935,"array([2989.17304049, 4926.55193829])"
63936,"array([8348.36178942, 4554.87308433])"
63937,"array([ 1899.78776721, -8657.59207869])"
63938,"array([41.4475462 , 53.23087885])"
63939,"array([ 9064.70357572, -5432.27172605])"
63940,"array([ 3231.77872683, -4862.78678344])"
63941,"array([2799.08609998, 7080.86243834])"
63942,"array([ 925.79900901, 8261.08994017])"
63943,"array([4073.42595011, 4119.13896265])"
63944,"array([-516.49166085, 4226.72095224])"
63945,"array([3496.4503893 ,  679.56787724])"
63946,"array([3472.52740075, 6152.16852314])"
63947,"array([ 5581.42692691, -3870.64406702])"
63948,"array([7975.66300867,  401.48852386])"
63949,"array([6293.18925795, 2122.37392236])"
63950,"array([ 2681.19006157, -7380.19316488])"
63951,"array([-2242.05792837,  6117.88862615])"
63952,"array([4405.40725737, 2226.15345087])"
63953,"array([3981.73454911, 8529.40307562])"
63954,"array([ 167.18565446, 6914.46298446])"
63955,"array([-5474.31612111,  7677.54066918])"
63956,"array([ -660.02078455, -4644.25949884])"
63957,"array([-3865.61922448,  1025.96952311])"
63958,"array([ 7648.85822098, -7254.70628251])"
63959,"array([3492.63050144, 2679.7626343 ])"
63960,"array([ 3753.67203608, -6222.93793842])"
63961,"array([-7148.6778052 ,  2608.45187781])"
63962,"array([ 9801.70943795, -1548.29880845])"
63963,"array([ 7864.20396548, -5152.92654861])"
63964,"array([-8877.17711207,  4744.76402187])"
63965,"array([10314.74073163,  2766.53413623])"
63966,"array([97.91408016, 44.01642216])"
63967,"array([-5302.55107377,  8987.5576985 ])"
63968,"array([ 336.91106773, 3373.16834462])"
63969,"array([-47.7119436 , 647.58301978])"
63970,"array([ 995.24234551, -135.23767468])"
63971,"array([ 2319.94692307, -7881.62390625])"
63972,"array([-5062.41276935, -8590.55766185])"
63973,"array([ 3776.00195501, -3480.50509965])"
63974,"array([ 4044.86157667, -1531.7692668 ])"
63975,"array([-9272.26147045,  5493.64369833])"
63976,"array([ 6638.52468225, -5067.86016692])"
63977,"array([-7173.95345912, -2477.91928519])"
63978,"array([ -902.25199531, -9673.83450149])"
63979,"array([ 197.85503692, -633.0082371 ])"
63980,"array([   85.8238022 , -6653.38822629])"
63981,"array([ 3872.28338394, -9312.52201668])"
63982,"array([1146.38084878, -241.9860935 ])"
63983,"array([ 996.15342704, 5431.16436224])"
63984,"array([-3526.12158893,  4352.40581143])"
63985,"array([10117.61325278,   442.85588735])"
63986,"array([ 4377.42368022, -8096.63088333])"
63987,"array([ 273.88927763, 4675.06549537])"
63988,"array([-6727.08730157, -4678.09148617])"
63989,"array([7937.00855513, -638.85510057])"
63990,"array([-5825.6161205 , -2477.90339318])"
63991,"array([1304.38803068, -899.01018422])"
63992,"array([ 1627.126208  , -1097.25827723])"
63993,"array([ 9467.80176053, -3710.77374182])"
63994,"array([ -486.33652649, -1171.26920974])"
63995,"array([ 7530.14471193, -7095.76001846])"
63996,"array([-6266.94174908,  5875.49264856])"
63997,"array([-3688.98556287,  7187.56437467])"
63998,"array([9160.13593272, 1316.77087917])"
63999,"array([-2952.44116747,  8342.53952039])"
64000,"array([ 1953.60556392, -6759.32274044])"
64001,"array([4460.95338004, 1461.30232427])"
64002,"array([6722.7282784, 7229.8725849])"
64003,"array([ 6021.56456031, -8261.15593158])"
64004,"array([-2456.05585983,  3771.62174035])"
64005,"array([6704.46438877, 2700.09284033])"
64006,"array([-9152.86196235,   857.0519851 ])"
64007,"array([-6471.53910572, -3692.22836195])"
64008,"array([-3257.82357177, -8374.46484697])"
64009,"array([ 6191.44854916, -1660.17968555])"
64010,"array([-6241.36725854, -2877.44695823])"
64011,"array([ -37.64772394, -477.27235647])"
64012,"array([ 946.44842321, 8749.16517351])"
64013,"array([10877.65530608, -1627.62806577])"
64014,"array([-5371.2882469 , -1128.28349026])"
64015,"array([8966.54116859, 2256.15593513])"
64016,"array([-1961.36837029, -2491.72450517])"
64017,"array([-6688.97467149, -4916.56254945])"
64018,"array([-4816.9166876 , -9893.32279118])"
64019,"array([5614.27000474, 5253.50454211])"
64020,"array([430.09052575, 613.09121258])"
64021,"array([3983.27120418,  593.94009233])"
64022,"array([10654.0346084 , -2675.37328103])"
64023,"array([-4528.98234205, -2351.31769311])"
64024,"array([-7964.03870171,   367.94130647])"
64025,"array([6107.05058837, 4280.3497939 ])"
64026,"array([2894.53277309, 6827.36064895])"
64027,"array([-2289.44767548,  3169.50240593])"
64028,"array([-5392.83849996,  1502.31417551])"
64029,"array([ 4289.58605355, -5181.82196614])"
64030,"array([-6399.21119233,   282.77924007])"
64031,"array([863.14983887, 270.96203511])"
64032,"array([-4597.30664662,  -387.56823936])"
64033,"array([1166.81409346, -310.67222283])"
64034,"array([1030.00882504,  491.16620089])"
64035,"array([618.5482294 , 656.41962092])"
64036,"array([ 4263.68381176, -2154.51729687])"
64037,"array([-175.32928255, -706.00406547])"
64038,"array([ 8851.35421787, -1136.19431155])"
64039,"array([-5238.80823227, -1142.94755793])"
64040,"array([-5728.8790139 ,  1016.48555808])"
64041,"array([8594.02029673,  637.77063102])"
64042,"array([-4588.33528015,  4513.62245104])"
64043,"array([ 2373.82566508, 10544.49852286])"
64044,"array([-8698.64611956, -1012.95629289])"
64045,"array([-5858.25961906, -5457.40086236])"
64046,"array([-2329.16681157,  7701.41717776])"
64047,"array([-1989.70632896,  5428.72677062])"
64048,"array([ 330.42576204, 4483.81352287])"
64049,"array([ 3934.27095576, -9141.21146234])"
64050,"array([ 1322.62810973, -8570.75110598])"
64051,"array([ 5498.34419331, -7394.59830202])"
64052,"array([-2007.06077814, -5996.47317746])"
64053,"array([-6974.70706186, -1800.33784544])"
64054,"array([-6298.59424234,  3475.81818005])"
64055,"array([1472.68098216, 3336.32844583])"
64056,"array([-5879.08820978,  7806.24603055])"
64057,"array([8970.43721804, 1561.72777641])"
64058,"array([-4074.53094333,  7581.47284946])"
64059,"array([ 6443.34941867, -4084.7626236 ])"
64060,"array([ 1446.88251767, -5673.19357826])"
64061,"array([ 7219.37736303, -2206.13420211])"
64062,"array([-3249.27558997, -7088.48610519])"
64063,"array([ 574.13625724, -140.65961729])"
64064,"array([-1581.9351625 ,    51.84148102])"
64065,"array([ 2345.63138071, -9709.85684777])"
64066,"array([-4257.16741133,  2147.20279335])"
64067,"array([ 1609.87336886, 11155.20909388])"
64068,"array([ 555.6282758 , -495.20692511])"
64069,"array([-1006.59460102,   698.72735142])"
64070,"array([-8988.63179896,   793.02650838])"
64071,"array([-7352.10625415, -6418.59820139])"
64072,"array([ 2672.29342664, -8569.15822215])"
64073,"array([ -410.51899447, -6019.78399965])"
64074,"array([8433.16449366, 2127.53153925])"
64075,"array([ -998.19854676, -6392.1188197 ])"
64076,"array([ 742.91925898, -540.71417878])"
64077,"array([ 2036.80458721, -3816.23414517])"
64078,"array([-7486.97746404,  -753.24144561])"
64079,"array([ 795.09552907, 3206.50323898])"
64080,"array([1387.53134938, -307.10495056])"
64081,"array([ 781.86647338, -603.56744254])"
64082,"array([-1563.30289492,  8999.38465097])"
64083,"array([-4421.72969528,  2047.68801153])"
64084,"array([-4179.32067283,  6152.54652745])"
64085,"array([ 7360.54898922, -5543.90903592])"
64086,"array([ 5173.13578226, -1572.9930427 ])"
64087,"array([-821.71486461, 2596.98707625])"
64088,"array([-2219.43135939,  9404.57647461])"
64089,"array([-10233.45983969,    370.88243581])"
64090,"array([8142.58611386, 1912.65914859])"
64091,"array([-4541.90507816,  5678.2220094 ])"
64092,"array([ 4299.61886941, -4452.26371266])"
64093,"array([5933.51825117, 3988.8087473 ])"
64094,"array([ 4239.38498395, -1513.97268844])"
64095,"array([-5183.17246317,  3551.38764479])"
64096,"array([-696.99348168, 5859.81443268])"
64097,"array([7375.59071422, 1353.07309464])"
64098,"array([5601.50170626, 6510.13442827])"
64099,"array([ 791.07902916, 3896.07919999])"
64100,"array([621.91531315, 430.79352928])"
64101,"array([-9075.70260361,  4354.28171753])"
64102,"array([6725.8410644 , 4336.32625315])"
64103,"array([ 837.09092712, -474.64084973])"
64104,"array([ 3558.6128042 , -3081.60393907])"
64105,"array([-5564.82505159, -3366.29715619])"
64106,"array([9042.70821524, -905.97869793])"
64107,"array([408.29569825,  81.71385438])"
64108,"array([ -484.49161932, -7828.05546762])"
64109,"array([5880.05070671, 8241.26810991])"
64110,"array([-7635.10063055,  3399.87579978])"
64111,"array([7835.24424941, 2784.04054392])"
64112,"array([-2583.54314026, -5879.51956543])"
64113,"array([-6211.51503803, -3994.58114   ])"
64114,"array([-3667.57235998, 10300.50592899])"
64115,"array([1581.3381173 , 7641.17591608])"
64116,"array([ 6307.4640297 , -1350.27535036])"
64117,"array([-8256.47572757,  3959.44702596])"
64118,"array([-3241.55984109, -7584.25766839])"
64119,"array([ 6257.44533827, -7133.68747706])"
64120,"array([-1678.44689114,  2627.10536373])"
64121,"array([-6491.43311328,  9016.69125784])"
64122,"array([ 565.66737891, 3797.21381876])"
64123,"array([-4553.4894063 ,  -708.72471314])"
64124,"array([5949.89129905, 2579.98086464])"
64125,"array([10974.34548208,  1398.14662517])"
64126,"array([-244.94983886, 3220.4091521 ])"
64127,"array([7917.37709463, 4524.51848395])"
64128,"array([-1346.90107653,  3143.08143404])"
64129,"array([-1263.03956452, -3755.17277632])"
64130,"array([ 7688.07274128, -2334.03559129])"
64131,"array([-8150.61241948,  1779.80766531])"
64132,"array([ 2715.21536353, -9145.49681984])"
64133,"array([-2676.1630508 , -7760.52109621])"
64134,"array([ 6584.15406086, -2139.68709145])"
64135,"array([ 4565.10057285, -3267.86362192])"
64136,"array([-2832.22493523,  2952.05068213])"
64137,"array([ 1080.55697979, -7958.77369675])"
64138,"array([5325.40004648, -828.14465018])"
64139,"array([8634.54277636, 1828.48119362])"
64140,"array([1961.37232168, 3299.65608377])"
64141,"array([-805.81683255, 6354.09370967])"
64142,"array([912.64086847,  30.40244874])"
64143,"array([1047.53890675, -456.80607775])"
64144,"array([ 923.62517057, 3003.93966205])"
64145,"array([6811.46246237, 2785.10503099])"
64146,"array([ 9541.33374756, -2890.02386078])"
64147,"array([-3900.50973938, -7113.94750158])"
64148,"array([ 7641.69563428, -2183.98517582])"
64149,"array([-9803.8406119 ,  -152.21883773])"
64150,"array([-1594.30526661, -3389.17863291])"
64151,"array([ 7354.12272804, -3535.67044141])"
64152,"array([764.68687517, 289.78913296])"
64153,"array([7812.00371888, 4801.20786911])"
64154,"array([-7149.07970027,  7645.15285989])"
64155,"array([4683.36651443, 7446.39549774])"
64156,"array([ 7644.62018536, -4482.51173796])"
64157,"array([-4473.55609927,  8870.66796671])"
64158,"array([ -36.59279435, 4118.66894411])"
64159,"array([-2720.25954994,  6050.63745986])"
64160,"array([ 6474.27267232, -7811.48686724])"
64161,"array([ 2624.25106444, -1954.98667962])"
64162,"array([ 8520.83492849, -5732.81626286])"
64163,"array([ 1259.93577205, -1724.46025997])"
64164,"array([-5389.4932456 ,  -357.69132902])"
64165,"array([ -815.56736559, -9706.9362088 ])"
64166,"array([ 5738.74731451, -2605.71251262])"
64167,"array([ 762.63618422, -171.57255754])"
64168,"array([597.17362472, 539.70571107])"
64169,"array([339.69485919, 549.55035651])"
64170,"array([-6623.48356193, -6481.18840195])"
64171,"array([-1485.65020643, -8230.17718141])"
64172,"array([1588.29883306,  107.92575269])"
64173,"array([972.59611494,  93.15011978])"
64174,"array([ 8151.09093002, -4952.13429208])"
64175,"array([ 335.1280513, 1203.8278511])"
64176,"array([ 329.57378756, -613.17904081])"
64177,"array([ 6809.20191393, -6434.83717096])"
64178,"array([-9160.12769201, -1274.15774436])"
64179,"array([-2745.7000198 , -7560.87624575])"
64180,"array([-1221.11017262,  7383.19634656])"
64181,"array([-3822.05716824,  5169.88926581])"
64182,"array([1390.92897054, 8687.86344683])"
64183,"array([-229.58024445, -228.68998244])"
64184,"array([-2001.6112455 , -4006.55355749])"
64185,"array([-7910.28262961,  3598.00320244])"
64186,"array([933.04265858, 134.69608616])"
64187,"array([ -24.36569671, -870.49934369])"
64188,"array([3718.6709569 , 2733.08483623])"
64189,"array([  666.50640895, -1014.35405516])"
64190,"array([ 2663.46404812, -6562.77613207])"
64191,"array([ 942.25849278, -651.05426401])"
64192,"array([-3836.58940129,  -647.04578343])"
64193,"array([6983.36549525, 2129.2927368 ])"
64194,"array([ -458.37517797, -3562.95587592])"
64195,"array([250.70370554, 623.58866575])"
64196,"array([ 6576.29582757, -4859.66835241])"
64197,"array([ 1067.64499588, -5225.15311836])"
64198,"array([-3366.89657966, -3689.19764976])"
64199,"array([-2697.02862895, -2010.21582753])"
64200,"array([-5112.5387831 ,  4227.03095806])"
64201,"array([ 8066.29041427, -2806.11657451])"
64202,"array([-7246.94814731, -1037.11867933])"
64203,"array([ 8527.0047428 , -1767.92392358])"
64204,"array([-5059.3931866 ,  6991.06039247])"
64205,"array([2774.24590386, 9348.62735956])"
64206,"array([4420.4003246 , 7593.23078296])"
64207,"array([7382.72945169, 7283.18936714])"
64208,"array([ 72.74784846, 343.79807193])"
64209,"array([-3817.39057051, -1605.46856822])"
64210,"array([1421.80811789, -454.43685232])"
64211,"array([-2608.46367942,  8734.01629757])"
64212,"array([510.67074985,  11.07131992])"
64213,"array([1237.82223646,  156.70392939])"
64214,"array([1925.01638585, 6603.76076727])"
64215,"array([7394.43132499, 6089.14357096])"
64216,"array([-6712.64085001,  -165.73740875])"
64217,"array([9419.77696834, 3500.09471356])"
64218,"array([5205.39767629, 5252.16397866])"
64219,"array([ 6727.37592792, -3764.20060773])"
64220,"array([-2689.52138005,  4319.77999192])"
64221,"array([ 1422.31958871, -8467.74308258])"
64222,"array([-5665.58727651,   837.38459186])"
64223,"array([-4224.60543769,  2583.28758835])"
64224,"array([-4036.08687391,  8977.43348348])"
64225,"array([1927.85830437,  122.95795927])"
64226,"array([-59.09006186, 674.45324542])"
64227,"array([-4382.98907895, -4655.74348248])"
64228,"array([-3129.80823583, -7490.96203541])"
64229,"array([-634.04444767, -657.19143182])"
64230,"array([6412.08400438, 8401.63716239])"
64231,"array([10410.88126125, -1518.07269213])"
